timestamp,x,y,z
76678.0,0.6652284,9.05955,-2.1177237
76697.2,0.96194905,9.183981,-2.1464386
76716.5,1.067237,9.162445,-2.163189
76735.8,0.8183746,9.286877,-2.2110472
76756.0,0.47618872,9.394557,-2.21344
76775.5,0.21057591,9.301233,-2.2565124
76795.0,-0.20100428,9.01887,-2.0746512
76814.5,-0.86623275,8.588147,-1.6511066
76833.0,-1.6702498,7.997099,-1.2634555
76852.2,-2.1703677,7.753022,-0.9404129
76871.5,-2.2254045,7.8128448,-0.95955616
76890.8,-2.0770442,8.083243,-1.0433079
76911.0,-1.9717562,8.485252,-1.2802058
76930.5,-1.5912839,8.994942,-1.430959
76950.0,-1.0337363,9.526167,-1.6223917
76969.5,-0.442688,10.064571,-1.8880045
76989.0,0.088537596,10.492902,-2.0866158
77008.5,0.3565433,10.703478,-2.187118
77028.0,0.51208234,11.052842,-2.1296883
77047.5,0.70112205,10.96909,-2.2517266
77067.0,-0.18425392,12.51491,-2.4000869
77086.5,-0.13400285,12.983919,-2.785345
77106.0,-0.019143265,13.239961,-3.017457
77125.5,0.20339718,12.907347,-3.1371026
77145.0,0.78008807,12.584304,-3.1179593
77164.5,1.170132,12.019577,-2.9791706
77184.0,1.4094229,11.237097,-2.864311
77203.5,1.4381378,10.440258,-2.761416
77222.0,1.3304569,9.696064,-2.7135577
77241.2,1.2012398,9.100229,-2.5460541
77260.5,1.1557746,8.597719,-2.3570144
77279.8,0.96434194,8.5642185,-2.2732627
77300.0,0.68915755,8.669506,-2.2804415
77319.5,0.234505,9.105016,-2.4790528
77339.0,-0.067001425,9.844424,-2.8690968
77358.5,-0.24646953,10.480937,-3.381179
77377.0,-0.48815325,10.87816,-3.7927594
77396.2,-0.46661708,10.909268,-4.084694
77415.5,-0.27518442,10.86141,-4.424487
77434.8,-0.06221561,10.981055,-4.4962745
77455.0,0.019143265,10.758514,-4.3359494
77474.5,-0.023929082,10.571868,-4.1516957
77494.0,-0.20339718,10.224896,-3.95787
77513.5,-0.35893622,9.987998,-3.7018287
77533.0,-0.4091873,9.827674,-3.4697168
77552.5,-0.4091873,9.801352,-3.5606472
77572.0,-0.22493336,9.657777,-3.6420062
77591.5,-0.21296883,9.578811,-3.5773976
77611.0,-0.19861138,9.56924,-3.2495692
77630.5,-0.33979294,9.368236,-2.9217408
77650.0,-0.57429796,9.313198,-2.782952
77669.5,-0.8925547,9.289269,-2.7542372
77689.0,-1.1629534,9.30602,-2.730308
77708.5,-1.4405307,9.373021,-2.708772
77728.0,-1.6965718,9.485488,-2.6848428
77747.5,-1.9741492,9.538132,-2.5436614
77766.0,-2.5101607,10.0932865,-2.6178415
77785.2,-3.3022132,10.906875,-2.5125535
77804.5,-3.2495692,10.287112,-2.502982
77823.8,-2.8834543,9.583597,-2.1990826
77844.0,-2.7518444,9.0571575,-1.6343563
77863.5,-2.5723763,8.717364,-1.0624512
77883.0,-1.9908996,8.032992,-0.64129937
77902.5,-1.3472073,7.764987,-0.30389932
77921.0,-0.98109233,7.5017667,-0.071787246
77940.2,-0.8351249,7.78413,-0.24646953
77959.5,-0.93802,8.57379,-0.80162424
77978.8,-1.3137065,9.47113,-1.4213874
77999.0,-1.7851094,10.24404,-1.9908996
78018.5,-1.9167194,10.648441,-2.526911
78038.0,-2.1272953,10.58144,-2.8595252
78057.5,-2.237369,10.380435,-3.050958
78077.0,-2.0722585,10.074143,-2.9791706
78096.5,-1.9334698,9.751101,-2.7781663
78116.0,-1.8736471,9.657777,-2.4407663
