timestamp,x,y,z
809806,-4.8650002,-1.365,-0.84000003
,0.0,0.245,2.31
,0.91,0.665,2.555
,-5.215,-1.54,0.805
809886,-5.355,-0.875,-1.015
,-6.7200003,-1.785,-1.995
,-0.42000002,2.415,-0.105000004
,0.98,0.595,0.56
809965,-0.14,-0.21000001,0.105000004
,-2.94,-0.35,-0.56
,-7.175,-1.995,-3.15
,-8.05,-3.71,-4.655
810044,-3.92,-0.385,-2.275
,-2.555,0.735,-1.645
,-4.305,-2.275,-2.52
,-4.48,-1.96,-2.59
810124,-6.86,-1.645,-2.8700001
,-6.825,-2.625,-3.57
,-6.44,-3.22,-3.185
,-4.025,-1.715,-1.085
810203,-9.31,-3.43,-3.115
,-5.425,-0.7,-1.19
,-2.835,0.805,1.4350001
,-7.525,-3.115,-1.365
810283,-9.66,-3.045,-0.98
,-8.8550005,-2.45,0.455
,-14.49,-3.15,-1.575
,-12.215,-2.8,0.28
810362,-5.425,0.035,1.47
,-9.065,-2.1,-0.945
,-7.385,-1.82,-0.245
,-4.62,-2.73,0.28
810441,-7.21,-1.82,1.855
,-3.325,2.415,3.185
,-8.785,-0.7,-0.385
,-8.365,-3.115,-0.525
810520,-8.715,-1.19,-0.315
,-7.84,-0.595,-1.505
,-3.7450001,1.715,-0.56
,-2.8700001,1.925,-1.365
810600,-6.16,-14.245,-4.235
,-2.38,-13.79,-2.205
,-12.25,5.39,-4.585
,-14.77,1.05,-4.62
810679,-17.57,-6.7200003,-4.55
,-13.51,-0.105000004,-1.995
,-4.725,-13.09,4.655
,-0.35,-16.975,13.055
810758,-16.485,-17.29,12.215
,-37.415,-15.61,8.715
,-52.605,-11.83,10.29
,-58.695,-7.5950003,8.995
810837,-55.44,-19.075,5.53
,-68.11,-25.06,3.605
,-74.725,-23.625,-2.1
,-75.985,9.45,-3.955
810917,-67.2,21.0,-0.98
,-132.125,55.895,33.915
,-128.87,30.31,28.42
,-95.305,23.205,30.52
810997,-84.595,6.79,22.365
,-89.25,-5.775,12.915
,-103.495,-13.440001,6.125
,-119.315,-15.925,4.34
811076,-145.775,-17.92,8.82
,-105.49,-32.235,12.67
,-85.015,-34.895,3.71
,-85.47,-31.92,9.695
811155,-103.705,-18.76,11.9
,-92.925,-11.025,11.83
,-74.55,-1.015,15.925
,-64.68,-4.06,25.34
811234,-56.84,0.0,37.485
,-65.66,10.43,35.525
,-70.56,6.93,30.24
,-71.33,3.115,33.18
811314,-73.745,3.99,27.16
,-67.48,2.52,13.545
,-51.975,-10.395,9.905
,-46.865,-14.1050005,4.655
811393,-38.605,2.345,-6.23
,-37.8,21.875,-16.59
,-39.83,18.76,-25.9
,-44.03,7.805,-36.19
811472,-54.075,21.7,-29.575
,-49.735,16.66,-21.455
,-47.355,9.24,-22.435
,-51.275,7.07,-22.015
811551,-48.895,-8.68,-25.69
,-43.925,-18.235,-18.585001
,-40.495,-13.965,-10.955
,-33.670002,-10.395,-3.92
811631,-35.385,0.49,-4.025
,-39.41,3.08,-11.62
,-47.46,0.525,-17.99
,-49.49,-0.595,-17.395
811710,-63.63,0.175,-9.905
,-52.955,-4.235,1.995
,-48.02,0.56,11.585
,-51.415,9.03,9.065
811790,-76.16,16.065,-0.7
,-80.045,19.460001,-10.85
,-74.795,20.125,-14.91
,-64.365,11.375,-5.46
811869,-86.17,7.77,0.84000003
,-119.91,9.45,0.91
,-118.825,13.545,-8.505
,-96.005,13.65,-24.57
811949,-88.2,8.785,-29.365
,-69.37,-0.77,-21.105
,-60.095,0.455,-4.445
,-66.78,13.93,3.29
812028,-41.125,5.845,5.845
,-31.325,4.69,3.29
,-35.385,7.735,-3.955
,-40.355,9.38,-6.405
812107,-59.255,7.07,-6.3
,-68.425,7.98,-8.295
,-67.76,12.39,-14.49
,-63.385002,13.895,-14.805
812186,-38.255,4.9,-6.86
,-20.44,1.96,0.105000004
,-18.725,10.325,3.885
