timestamp,x,y,z
1641834,-2.345,-0.875,0.07
,-2.275,-0.63,0.21000001
,-1.855,-0.77,0.35
,-1.75,-0.98,0.28
1641914,-1.785,-1.015,0.28
,-1.47,-0.98,0.245
,-0.49,-1.6800001,0.35
,-1.085,-1.505,-1.295
1641994,-1.715,-1.19,-0.21000001
,-1.015,-2.03,0.0
,-0.98,-2.975,-4.585
,-0.49,-5.705,-0.7
1642073,-1.75,-4.515,-0.945
,-2.135,0.0,-3.465
,-1.575,2.59,-0.7
,-4.165,-5.11,-4.27
1642152,-2.66,0.35,-5.145
,-3.43,6.09,-1.645
,-2.45,1.715,-1.4
,-0.525,-3.885,4.62
1642232,-2.03,0.735,0.7
,-4.41,1.505,-3.5
,-4.62,5.81,-1.05
,-0.595,0.7,1.015
1642311,-5.145,-12.985,-1.295
,-4.095,-1.33,-7.175
,-1.995,4.34,-11.165
,-0.665,2.275,-14.14
1642390,-4.2,-2.835,-6.93
,-2.24,-3.395,-8.995
,-1.54,-2.555,-14.525
,-1.645,-2.24,-5.495
1642469,-1.61,-2.03,1.6800001
,-0.035,0.98,-2.45
,1.89,-0.315,0.875
,-2.345,0.35,8.61
1642548,-5.355,4.935,1.995
,-4.34,-1.855,3.3600001
,-2.45,0.105000004,9.835
,-1.26,-8.05,13.545
1642628,-2.8,-7.63,11.69
,-1.995,5.25,4.375
,-2.1,-1.6800001,0.84000003
,0.175,-10.395,-5.565
1642708,-3.955,2.59,-10.85
,-4.69,10.6050005,-3.885
,-3.605,4.48,-4.935
,-1.715,-1.015,-8.75
1642787,-3.08,-2.24,2.73
,0.945,-5.005,2.065
,-2.94,8.4,1.925
,0.805,-7.385,-3.815
1642866,-2.66,-3.64,-0.28
,-0.21000001,-10.115,-2.975
,-0.35,-7.56,2.31
,-2.065,6.825,5.7400002
1642946,-0.525,-0.525,-3.395
,0.035,-6.335,-10.43
,0.175,-10.535,-10.99
,-0.385,5.495,-14.035
1643025,-2.415,0.84000003,-7.105
,-1.715,-4.55,-6.265
,-2.905,-2.24,-4.8650002
,-5.635,4.445,3.01
1643104,-4.41,2.31,2.625
,-2.17,1.575,0.735
,-2.275,0.245,3.815
,-2.45,-1.225,0.84000003
1643183,-2.765,0.35,-0.315
,-3.43,0.91,0.98
,-3.08,0.245,0.56
,-2.975,-0.105000004,0.21000001
1643262,-2.415,-0.525,0.175
,-1.645,-1.225,0.14
,-2.1,-0.805,0.245
,-2.625,-0.49,0.21000001
1643342,-2.205,-0.805,0.245
,-2.135,-1.015,0.175
,-2.135,-0.875,0.21000001
,-2.555,-0.595,0.105000004
1643421,-2.625,-0.525,0.21000001
,-1.715,-0.945,0.42000002
,-2.485,-0.56,0.21000001
,-3.3600001,-0.14,0.14
1643500,-2.835,-0.21000001,0.35
,-2.45,-0.28,0.875
,-2.38,-0.35,0.63
,-2.38,-0.455,3.045
1643580,-2.205,-0.7,1.995
,-3.78,1.085,18.55
,-3.185,-0.105000004,7.42
,-3.64,-2.59,10.92
1643660,-20.335001,4.095,4.8650002
,-7.105,1.61,2.275
,0.21000001,3.815,4.935
,12.18,-2.45,4.655
1643739,11.375,-6.335,-1.925
,5.25,-3.115,-9.135
,0.035,-1.855,0.875
,-4.8650002,2.135,-2.1
1643818,-1.4350001,-2.38,-11.4800005
,-6.545,0.91,-11.375
,-6.86,-3.045,3.15
,1.05,-3.01,7.0
1643897,-4.305,1.33,4.165
,-16.345,0.245,7.315
,-9.695,0.07,10.85
,-4.725,-2.1,15.68
1643977,10.745,-3.5,24.185
,1.085,-3.7450001,18.445
,8.96,-9.485,18.55
,3.85,-2.485,13.02
1644056,2.03,-1.54,11.725
,2.555,-3.185,8.8550005
,-7.21,-2.205,5.11
,-6.58,-1.015,8.19
1644135,5.25,-0.455,7.315
,3.3600001,0.035,-2.765
,4.76,-0.875,-5.635
,-1.785,2.765,2.24
1644214,-7.035,-1.505,4.76
,-10.6050005,-0.665,7.4900002
,-5.355,1.4350001,5.005
,-9.59,-1.47,-6.44
1644293,-3.885,-3.255,3.57
,1.645,-4.76,2.345
,-10.15,5.18,6.6150002
,-14.525,3.99,2.38
1644373,1.33,-2.625,-0.245
,0.63,-1.155,-10.78
,5.285,-2.03,-8.89
,-1.645,-1.365,3.85
1644453,-10.395,-0.35,7.805
,2.73,-2.345,14.7
,-0.21000001,-4.795,9.625
,-6.65,1.61,3.57
1644532,3.185,4.585,3.85
,-0.07,1.33,1.26
,1.155,-1.925,6.79
,-5.11,-1.015,-0.14
1644611,-4.27,-1.05,-4.97
,-1.995,-1.575,-0.77
,1.12,-2.555,1.155
,-0.98,-1.505,0.49
1644691,-2.905,-0.665,0.14
,-3.885,-0.14,0.07
,-3.395,-0.28,0.175
,-3.08,-0.595,0.245
1644770,-2.8,-0.7,0.595
,-2.345,-0.63,2.31
,-2.31,-0.805,0.875
,-2.065,-0.84000003,0.21000001
1644849,-1.82,-0.91,0.245
,-2.345,-0.805,0.175
,-2.52,-0.875,0.14
,-2.485,-0.595,0.14
