timestamp,x,y,z
711215,-0.9547703,0.107680865,9.937747
,-0.9547703,0.1196454,9.932961
,-0.9858781,0.16511066,9.916211
,-1.0385221,0.18186101,9.98082
,-1.0768087,0.16750357,9.928176
,-1.067237,0.19861138,9.94014
,-1.0576653,0.19621846,9.918604
,-1.0265576,0.16271774,9.911426
711291,-1.0098072,0.15314612,10.07175
,-0.9188767,0.105287954,10.021499
,-0.9140909,0.06460852,9.95689
,-0.9834852,0.07896597,9.906639
,-1.0720228,0.105287954,9.937747
,-1.0289505,0.107680865,9.971248
,-1.0528796,0.15793194,9.966462
,-1.093559,0.21057591,9.937747
711368,-1.1055236,0.16032484,9.99757
,-1.0457008,0.14357449,10.038249
,-0.9212696,0.16271774,9.976034
,-0.8997334,0.208183,9.918604
,-0.9499845,0.17228939,9.944926
,-0.89494765,0.1196454,9.95689
,-0.97152066,0.18186101,9.961677
,-0.9691278,0.21536173,9.949712
711444,-1.0337363,0.18903974,10.031071
,-1.0792016,0.16271774,10.004748
,-1.0863802,0.12203831,9.861175
,-1.0792016,0.17468229,9.913818
,-1.067237,0.12921704,10.052607
,-0.94280577,0.11485959,10.054999
,-0.8805902,0.09332342,10.019106
,-0.8805902,0.1459674,9.906639
711520,-1.0122001,0.17228939,10.007142
,-1.0624512,0.19382556,10.023892
,-1.1557746,0.24407662,9.913818
,-1.2299547,0.2943277,9.801352
,-1.1485959,0.27279153,9.954497
,-1.2012398,0.25604117,10.0430355
,-1.1222739,0.17946811,9.968855
,-1.0720228,0.16511066,9.935354
711596,-1.0528796,0.15314612,9.954497
,-1.0600582,0.052643977,9.901854
,-1.0169859,0.011964541,9.877925
,-1.0457008,-0.071787246,9.875532
,-1.0313433,-0.07418015,9.978427
,-1.0122001,-0.10050214,10.203361
,-0.81358874,-0.1483603,10.167466
,-0.7322299,-0.069394335,10.023892
711672,-0.98109233,0.035893623,9.856388
,-1.0600582,0.13878867,9.810924
,-0.98827106,0.071787246,9.842031
,-1.0600582,0.13639577,9.978427
,-1.1103094,0.11246668,10.023892
,-1.1725249,0.1459674,10.009535
,-1.1150951,0.15314612,10.019106
,-1.0863802,0.20339718,9.937747
711748,-1.0504867,0.17228939,9.932961
,-0.84948236,0.067001425,9.964069
,-0.75855184,0.014357449,9.990392
,-0.8159817,0.026321989,10.028678
,-0.8040171,0.023929082,9.952105
,-0.78248096,0.0,9.901854
,-0.8279462,0.035893623,9.918604
,-0.95237744,0.067001425,10.028678
711824,-1.0480938,0.10050214,10.088501
,-0.99066395,0.107680865,9.84921
,-0.99305683,0.067001425,10.040643
,-1.0002356,0.1483603,9.987998
,-0.9093051,0.1172525,10.021499
,-0.90691215,0.105287954,10.009535
,-0.93802,0.10289505,10.016713
,-0.95237744,0.055036888,9.987998
711900,-0.8446966,0.09093051,10.210539
,-0.77530223,-0.055036888,9.67692
,-0.8997334,-0.14357449,10.208146
,-0.84948236,-0.021536173,9.966462
