0.99999806464458,-0.000735170944928265,0.00134967283717357,0.00122825649099319
0.999991607270601,-0.00196970676384582,0.00274977150718127,0.00231179589985705
0.999980238005196,-0.00330814211404889,0.00412528581623354,0.00340026642481425
0.999964812640846,-0.00434900559104808,0.00550259828355512,0.004602286676965
0.999945634249193,-0.00495755935068077,0.00699135210860625,0.00593903586091016
0.999921361187688,-0.00562582384332544,0.00865731567718568,0.00711845712986241
0.999891021618091,-0.00665324906598927,0.0103348852652106,0.00817736577092617
0.999856695512486,-0.00774285228871985,0.0118116309900383,0.0093339193612114
0.999821097733411,-0.00857196952989402,0.0131799349450251,0.010515853763716
0.999782621295748,-0.00920330752018275,0.0146292165120602,0.0116617027030642
0.999738948329608,-0.00990592882788139,0.0160665655862212,0.012875295613343
0.999691123801369,-0.0107552412988098,0.0174990743238374,0.0139915751496917
0.999642493190073,-0.0115213995532067,0.0187964091434554,0.015127397806029
0.999593683797707,-0.0121594336341925,0.0200600613000507,0.0161928819567201
0.999539576430521,-0.0128919042842167,0.021289807472072,0.0173544821537058
0.999478509782559,-0.0138430497028103,0.0225055805539453,0.0185627934775509
0.999412160478314,-0.0148695704729329,0.0237025903498163,0.0198095071298463
0.999342767745745,-0.0157017751097973,0.0248628140214589,0.0211973416165739
0.999268752751516,-0.0164116682603054,0.0260915001537067,0.0226241141058005
0.999188808432898,-0.0172540403037172,0.0274057710746875,0.0239363093948414
0.999100232256495,-0.0185400648141047,0.0286303138781129,0.025205099264764
0.999002315090242,-0.0197718824444962,0.0300828002718975,0.0264286253282176
0.998900646311342,-0.0205709550749799,0.031836324918585,0.0275822954404371
0.998799487191227,-0.0210991176776385,0.0337598781698689,0.0285426390812435
0.99869346938739,-0.0219202331202181,0.0354588461180046,0.0295555039698603
0.998583468153482,-0.0228895012216397,0.0371473924216444,0.0304499441815528
0.998478952940485,-0.0234528162919423,0.038791721794978,0.0313838854036642
0.998382302049484,-0.0234149748071795,0.0404623325360492,0.0323622859961221
0.99829134182487,-0.0231465945661258,0.0420257986566833,0.0333536241622918
0.998199814635734,-0.0232280565306898,0.0433200418091438,0.0343651193602891
0.998109663100091,-0.02377627170555,0.0443703691832166,0.0352570513309271
0.998025497133151,-0.0243449902339212,0.0453278873617412,0.0360251460782302
0.997942775222342,-0.0247749760770462,0.0465141944787658,0.0365081861217852
0.997851056287709,-0.025342341437911,0.0479356818424019,0.036785942998007
0.99774198637088,-0.0265098912774718,0.049315818539238,0.0370958803501602
0.997621623073373,-0.028111495589941,0.0506429193153679,0.0373648995096057
0.997500815974976,-0.0295819485509355,0.0518492295478725,0.0377979873072579
0.997375176264748,-0.0307386977276438,0.0532513684088485,0.0382384884044394
0.997234672195815,-0.0320766628169148,0.0546870462647043,0.0387740021648178
0.997067490412437,-0.0338918529922949,0.0561334981236115,0.0394562067588952
0.996883381819356,-0.035848889937446,0.0576528734425498,0.040181168804228
0.996693714909322,-0.0376923195207526,0.0591840896889821,0.0409654883662618
